faction,x,y,asset_mint,cargo_type
Ustur,48,32,BaSmHkVMjXMUiHGbiCJAc7LnC9R8aetVwCKLFPwyY8rq,Fimbul Mamba EX
Ustur,48,32,12jgN9eXrqdZijngtkhWXCzLCpqYucop6VxvQ65Wboz4,Magnet
Ustur,48,32,5iZiSwWEvBeru7ePDo4ULrPWFTTraBchtbTCWMpTSDzU,Electromagnet
Ustur,48,32,12bpwpcpTsh4hfXpZ6dQ5AJGRtucs4AGoZfWRw2TM5bJ,Lumanite
Ustur,48,32,6nrspJwTBECYmNqhvKwLhJLkjHkt5yrKJvop3oEMKYcY,Copper
Ustur,48,32,3H1ZhqhEqsj8erjNdEtrNzG5WLmBq1CPfSu8mjTt43GK,Silica
Ustur,48,32,5TMHbN87rA1LCm2vos6NP3wTQ9zT4DVZi4mYnZRXBfG3,Ammunition
ONI,-19,40,7GBRifK8XVghvQci3z7cdgrBxXFN3aZ7RNqcLwY5n1Tp,Particle Accelerator
ONI,-19,40,5fmBwcR9Nsc9FL6BSmSCyBG42zn74CpQzRA3WWXfY3gW,Fuel
ONI,-19,40,FpZq5h77TVbNn4hPHk6Q3VKsuCJYE8QHe1kTECvCZQhT,Strange Emitter
ONI,-19,40,14qE2yw3zndFWZCPmoCfjgyPSmb2ed2e2QktDrxsMd7K,Biomass
ONI,-19,40,N6oH8AQrhGwiM7qKPfHA2zYkCCwghvZufL7BF6XZjqk,Honeyland Explorer Badge
ONI,-19,40,8LzmAKZq9jcbwmyoY55k5y2V6tHzGgJ7YYcEkvtLXWJJ,Titanium
ONI,-19,40,ByYtBviWip2zuL7zmKuuyKEexLdbDNDTw9NmEytWtDDz,Hydrocarbon
ONI,-19,40,F4GTcKnZbEj8EGMk66X6WJuPaa4RPsfNGceLivdXJwcY,Iron Ore
ONI,-19,40,uxu7azsMjtSQUAByYM26T64uoCrwcZQBw7D5bxAjBoh,Golden Ticket 2624
ONI,-19,40,B1usCcFpkeygtnV2BUhrkpHYxNk3iHLNCE8dszxwxqWS,Nitrogen
ONI,-19,40,8cQFeewZds3n8y3di2Gw9hcUp2s5EprdSjaXLCJDsHgz,The Edge of Paradise
ONI,-19,40,6veeBhtPJjAjaW6UgAJhVnRCz4FTReope27ZzEevN92Y,Rochinol
ONI,-19,40,H7gz8yWGQGtZb5VvGncKrghT5vDKRdTyxigWmx6B9e5F,Copper Wire
ONI,-19,40,6257KjSsz8cayEvKB5fs98fBcsAasdp4oUdgjr5o3xW9,Energy Substrate
ONI,-19,40,4LpDSDzKtS759Vy8obiV8jHoYrULwF63Yrx8gXL7BRzm,Crystal Lattice
ONI,-19,40,9XJaXaksJtPiM51cHCHH1Azpmt5c8bVkS8UHy6fYKcw5,Survey Data Unit
ONI,-19,40,QiVAHbnPHKLirKG7at2XTVQpcmXmhKRVFrxocpcHEHR,Radiation Absorber
ONI,-19,40,HUoSN37gRyGsbhqYhFa9b1q8bvE5WrXYwBPsr8zABwL9,Food
ONI,-19,40,BpGpwU6U3n6z8EcUKhHWmFR7y3piEiHzNfREKR5tPRfX,Power Source
ONI,-19,40,C3VhkZTrzdesVVY7pPvdqs5fFSyMomNxsK9f3Lo3PKpa,Iron
ONI,-19,40,4LjnVWeJoxivZuZXABH6J4Jx7htADtPVobGCHj1v5Eeb,Titanium Ore
ONI,-19,40,HAD64pWH9n49c2AfoLf6YjjDibaSGAECVkrwxdXLzhDJ,Electronics
ONI,-19,40,DkVtg1TNoiFrNmTnyuT1Xs3aoJHcUn2re2ufdLh2DUHQ,Framework
ONI,-19,40,A7BHKfKYd8UyJenpTH7jVUinFjctXkfrqNVesxHJDBDu,Hydrogen
ONI,-19,40,8yXAnmuwmsWfyyyncyqW2oDZhRGBpCLq38DRGmnJNPZf,Field Stabilizer
ONI,-19,40,5zBL2uMrAHPaGz6bt2Bvi5iCzPQ2zFwMjfFo6mo64LEv,Steel
ONI,-19,40,3FXjq3eWvs6qeywxVX3pWPz29jARTms9oQsc5uVnMwdK,Toolkit
ONI,-19,40,4LFN1qRnDVuF2vB5XjdZciEBBgvKJ498eQpvDU9HY7i7,Polymer
ONI,-19,40,UgtVsQdq84wTTDd625bmZqBSwoXcCmbs3kaW7C2ZQUN,Aerogel
ONI,-19,40,E2JWqZibe3nWVKqx33WTenaGVSkXX5AogpfpMvamr2JD,Carbon
ONI,-19,40,EAGATp3GrPAG7jxNa99u17ocTBgTT95Wqsvdq7To8MNT,Calico Maxhog
ONI,-19,40,APnH1LgBPuDKfrroGiQFpDKApPqqhgNf5qocA6cg6UsV,Copper Ore
ONI,-19,40,8tkF8D7QU4z5FFV5dyiYW1rLfgxkwu2qvkeEWAZ2aSgQ,Diamond
ONI,-19,40,7SXKwbt7TkEqVMbXMVb27JbgUEEbSSifc8fjRYUEUoS4,Super Conductor
ONI,-19,40,3gufXMgxhjmEeBzvMXQQYzKKZyRVu6tbF5Miqj1wN3uk,Arco
ONI,-19,40,6iQNHikSqYvJKAfPqzTYE3B4VRvzjSe8X4pspoGiEdgH,Graphene
ONI,-19,40,5bBFsHwRAJDZpv8MjvkbGqUZcMKP8QYJWQJ5gAuM5sHg,Fimbul Mamba EX
ONI,-19,40,F2nTDXVSsPG6ycwx1EL5NyYziH4GsrHwyp6mTAvbKgL9,Magnet
ONI,-19,40,8oA318jvjCsWzMqA84inqnwC4kLNHAsJgCswXGjWaJAX,Electromagnet
ONI,-19,40,D1mFHNeLN466DHN77zcSciQwUAYzubhT8BmJyDHXhbDM,Lumanite
ONI,-19,40,2JoAij9X7Do9ioaQqHaPtLk1gRHCniPGUx3vjGZ8p1MG,Copper
ONI,-19,40,Cfem8Cvg7UNxTFvAKBnZN5w5h58PzMy9ReMiisLMXfUZ,Silica
ONI,-19,40,CWHd4mgHxy3S9USLDDNqbUCtwDx5VTPWdBFuZaGhQGEo,Ammunition
ONI,-40,3,3tVt9PJ9ygJn5J5ngiE3EAYHQFcaX2Cn9DmbPEsASvHj,Particle Accelerator
ONI,-40,3,DaDhNrBaiZTz2E9VEdUTEN6GFrfEcGkss6xcSskvtqkn,Fuel
ONI,-40,3,4a4kJGBTfZNzRgQUfUaKkb1pQ4Cr1siviD3qgEPe9VZn,Strange Emitter
ONI,-40,3,AFpLjU2RcyFJk79kqWxDB1Fu2CqD6JPU7fCEf27NbAUp,Biomass
ONI,-40,3,HTWJCn1sZP7cHWHGaC8cmCmzoJdN6C6Hmr1CukZEpgNS,Honeyland Explorer Badge
ONI,-40,3,ENdieTRFNGLvtcV1hHrmYTZoFaHZzoUWmUxYgAy5z9Wz,Titanium
ONI,-40,3,6jFoWC3uoVYuzAt55Gj6q1F339WE3HuKiF42Hn3LHLnx,Hydrocarbon
ONI,-40,3,2mZWGfndZwBqsHnyT3VFFppCHvegHUZj2YmNsdm2nQhU,Iron Ore
ONI,-40,3,21o7QXCZ2ydBkSH1XKbM4somMkumTJmVgDCKhC5wCZC9,Golden Ticket 2624
ONI,-40,3,FxjhLpj2Ybkk9uz2RS9Jn65w6zLXGf6iECcHvygYffm8,Nitrogen
ONI,-40,3,8Bwe194XCt6Q3fKxch6xKdkNpfgKFYXLGHvzeJjHUHnZ,The Edge of Paradise
ONI,-40,3,BWeGUudaJ3fU76jDRfkoJR9qWC3stBfLqauLaJZoTq4A,Rochinol
ONI,-40,3,9cUMPziBSMfpRzJ8UnhR9qCc1ghJVaQL4ucQbfBQAc4q,Copper Wire
ONI,-40,3,CKQ1meUTFQuMUcvgJUbJkFSYv6Pb73PvCrP6VUxgmxAo,Energy Substrate
ONI,-40,3,DThBaWSYHJG9nrSixYHqn4URwx9bSPKMr6NMyR9WZF2q,Crystal Lattice
ONI,-40,3,4wRu4BNtpYChDJ4g286GBBxUoUzo7gN9fKnKNiMcdtPX,Survey Data Unit
ONI,-40,3,5HwCEfjMhbQjLLEBojQJKEMGY48tq9RttHQTUr6RUmve,Radiation Absorber
ONI,-40,3,4bjQsDVGwHsNv4hisuYb6KzBc9KvG9Y7fgmchx2u85TT,Food
ONI,-40,3,6UNZgJ9PrkumpzXK75qNV5LajyFggG6unZSp2bKc3xqu,Power Source
ONI,-40,3,3KxzMU1buxBR1G2JBSEW9aJCCejypa13AUiysoeFfMtX,Iron
ONI,-40,3,32uzQyk32nN1R5krWC86zPQXhNe6YGmkt1Db5iQaYMXS,Titanium Ore
ONI,-40,3,FTCptUbbz9DTNirFMw9wqeh8iFEqD5GTcnaYNE3h7fg5,Electronics
ONI,-40,3,AAaMbWiVzF74HvAmmkkyUnM5NcqFrTuAbNwi9HgdtHsc,Framework
ONI,-40,3,4mZCiY5ZNYECxAc852bhtpk61LoHXnC5Bxyggi4oe63L,Hydrogen
ONI,-40,3,pPkq8iaPndvQ3NAW2FqbZ3m2BnR8LkrELPqP5JfWhnd,Field Stabilizer
ONI,-40,3,4f4gYeSRcGY7eXUn5oFyStU7P94qSFFMPnHDnrpXuHJi,Steel
ONI,-40,3,7x9T2qnr6y7tTQdUUUcgP3P3nZnWdtcFsEUiU9Tc9Aop,Toolkit
ONI,-40,3,4d3LVpSAtdyFen5W3kUpjdRjbDZ2n1sTCt7NLLMVgrAW,Polymer
ONI,-40,3,5WCvTTiwRYov6Me861qtVDRyB3LxcxyDgrLGgZAUw2NJ,Aerogel
ONI,-40,3,7vpuo747vVFp6bPdAi521tBsjJQSR9CCZkVeaeJkB4R2,Carbon
ONI,-40,3,E5VGanqk8766DqjhWYcAfL1X8bmcWTTsNb1rnEuibyBF,Calico Maxhog
ONI,-40,3,D9P2YesYwCcWRinJQDyD82kyGuBtVWTdm7s6NejP1ttp,Copper Ore
ONI,-40,3,9sJHS6cNyCJ8wbSnM8mZSDFnPu6cP2SpmUGasas2oEjx,Diamond
ONI,-40,3,2Sv4t1HbKJr9L8cWGd6wpPT55JpLfdew4kYGyTqC3EUd,Super Conductor
ONI,-40,3,DNKM22xfziEY1bM9PFqTgAJkSvFUzmEwLrGTVw9HYd4b,Arco
ONI,-40,3,HqCjzxcYu1kcVdjeT2RPHSRXJvtaaiq89pQy5rhscWgt,Graphene
ONI,-40,3,9pAJGxGYktC4ZECCAbbkftWjKFVc9NU6idR9TsVk8pVR,Fimbul Mamba EX
ONI,-40,3,2GRNgJHQ3BPPtgAWtCYkaAZHi1kTZm5k2ydrBpVGXHZd,Magnet
ONI,-40,3,5zAcJK68ANk6vL8PKsHVNiG4Gs9ZeMCW2CHz75hf2gB4,Electromagnet
ONI,-40,3,XpULA2gYPk2sk96uJ85sLPPDixdSiGeprAyCGX6mrSY,Lumanite
ONI,-40,3,9zqzgceBFkweHmrRdxxyWx5CYzAwzfpAFGSaBZfwYyio,Copper
ONI,-40,3,D2GFonzcfq8Mz56CxaTVvTsqfNVWr2f7Etoc3PgYRvNA,Silica
ONI,-40,3,9m4YDtmSKBj5KrFeMgMoyepth7TnMPhDehQSWjGcnCxV,Ammunition
MUD,-22,-25,BkfAKmjiteihgZxpwE4UUnmV8Us3Bz8UMM39v6ciPU9P,Particle Accelerator
MUD,-22,-25,AHrBZ4DSpaGFwtYjwfPWsCqPR5CjpJc6ebBAe8GyC8fE,Fuel
MUD,-22,-25,MJTtEiDs8NN4Mjhah1LVZKxF1rxKLrg9mf8KSutrq3U,Strange Emitter
MUD,-22,-25,AnPUX6h6yaQwG6byc9gHGkMLUp8eFU4VdBbTtRFowZws,Biomass
MUD,-22,-25,EX9jf4jU2ms3b7Wo3KN8kRxsbbtsKRipz5Rea4NRjyKy,Honeyland Explorer Badge
MUD,-22,-25,F4mVPWpt1kczPduRHAqVDXLAWRQJRjfuXGG7x8iB4orW,Titanium
MUD,-22,-25,HPT5XspNmZCoAP8gSV6Dc7D7SyRyBofpuAyq9DdxSG7,Hydrocarbon
MUD,-22,-25,2xoHauLfPFNW3BpXL1cSZWpvDRfm1CUam6ZpV8k8yDqi,Iron Ore
MUD,-22,-25,5DiZSp7jmQmkFgQu8Mgus21VQdujPMTsMUsf9qMCTfz8,Golden Ticket 2624
MUD,-22,-25,AbaU8T95K8891DmKeptwnK5Wa3b5HWxyvCkAwvXy49fc,Nitrogen
MUD,-22,-25,DvBvFeshY6FxhSzgbNN62SXQLVK6M2Fn2BWzhQsM4NNT,The Edge of Paradise
MUD,-22,-25,7A5J9nQRE4eiaNXsNfvFdL6fpGyGByDzUjigbRyur8zt,Rochinol
MUD,-22,-25,G5fpmPuRtQt133HLtnmiTA9zyqFUrzm6vMv26cMjCBo7,Copper Wire
MUD,-22,-25,DB3rNBm7y4YS1xPqTBeWmJXx7z6Qq3ypQh7YHJQMGSRn,Energy Substrate
MUD,-22,-25,2g5GXTw2tyFUzwXTThyMgDoQEVBUDZgSPkJBwdnCccoz,Crystal Lattice
MUD,-22,-25,3AhiT1GBxDArPEjM8xCYx6fHWa9CdCEjgv9orDttUbkM,Survey Data Unit
MUD,-22,-25,Fz5326DwsAEHzPKhVmJGWR3pkq6Wwk4MxavQWiS5aYCc,Radiation Absorber
MUD,-22,-25,792LSNrYcLFCaTPasXSQfBM3Ea4pCzLckTGmteNU6NN8,Food
MUD,-22,-25,7oYtgKK3dgNLCZC9erGT5xAFKJyBjaPqcBZEAovF49k4,Power Source
MUD,-22,-25,EprbGgk5Puc6CjtW2nxhwKTyXSdLX3x5AWevp1neeBN9,Iron
MUD,-22,-25,48DxBuQx1ZXubkGKSpScdgQtpcm3NcjUVk1UMEVnBxEY,Titanium Ore
MUD,-22,-25,E13AP6TVU96gF8GhC1XqXL1d9Goz2mRYudt96TRfZdhc,Electronics
MUD,-22,-25,3KLmHU4keSaQbfooRSWTKzxqcLVPK8Z37uNpjQCafgDY,Framework
MUD,-22,-25,641XuMJgx8MFfYDpBtycA3iDLmeYy51bjE898WSaWwKg,Hydrogen
MUD,-22,-25,8SSG1crxdkMRvELutiSGN9y7GnouoaF6Nz2dX5jopnCr,Field Stabilizer
MUD,-22,-25,C3Ayz5rd2UxLA3yQHvoMqNzsRErzTW9KXKkYC9TViKnE,Steel
MUD,-22,-25,5Uez2kfu63DiRWxLVuEBGMsMXs13EeDKaJgpWTHrPRUL,Toolkit
MUD,-22,-25,HmADFBm15G54nCyrv4voHVBGWs6jMFEJvKFmVKctGUx7,Polymer
MUD,-22,-25,FgAsNPph8DaLJxMJsJxJ6mJJKSdfcsDHpKTy37rDQ7aL,Aerogel
MUD,-22,-25,8bVvq9g4JuFaNv2AEgNWqnPmStCkNKuvoyXyaneTi7Xj,Carbon
MUD,-22,-25,HoS9ohEz1jcgXmtZqYVUbkTsGayN5U2j4utmU1eoq2ME,Calico Maxhog
MUD,-22,-25,FWuppQ1afxMSuTtE23jFT9f9y47K887kgUA1eMbAQ2j7,Copper Ore
MUD,-22,-25,71KDZkkcBLf6LLGb8TwgGaoXEtEtXazrxAvaWW5vN4D1,Diamond
MUD,-22,-25,6ywMipkPZyUuvZGrD8R1LPGKcvb7J3nGFbKbq8hjHkne,Super Conductor
MUD,-22,-25,6EPoEYmdX1wwNf58Gi3PFD1ZMZVym4bRFivZvUVKnyn5,Arco
MUD,-22,-25,GD3qHdoZdXhdsndtsR7riNkHQ1uE4GJ3hPAMS3psob8f,Graphene
MUD,-22,-25,6y3tF6nTf886ZrRMsf5BgpCrRXQn25923v8AewZPTiVH,Fimbul Mamba EX
MUD,-22,-25,AjsqS5UBJVP1WTHVgbgoMBxqj9tzmyAiNwUkEmgoBjX2,Magnet
MUD,-22,-25,FJ8CuGqQqcEbkxvhacuDY1RYzQ4rnfwLsd5PkgGnnmxd,Electromagnet
MUD,-22,-25,13qN3mySS5AhRfxYmmoJAkopft21TgXwcaNd3wF7zvoe,Lumanite
MUD,-22,-25,7RVTkbiivHzQbbDvDSwRq57zzrif83EwuiVEhyuLYLCk,Copper
MUD,-22,-25,JDWMVhETvPgPxqf84Qk1bnnp1Xjen4x7Qsty8X5dmzTw,Silica
MUD,-22,-25,QyKS5vpf38bWrVw4gpudsMk8zuZ1qFYBzSuik3MVes7,Ammunition
ONI,-45,15,2LWjxen8EEWbP9ic7gfPAxKB8dRgnWa9SvoHZ3T6HWj2,Particle Accelerator
ONI,-45,15,31CXNzWZk8hXrU6kZ3hq8JbeDbxy5EgMYTZioGi1NYSJ,Fuel
ONI,-45,15,7rfgCYFN955A16BzpMmDMERgp4NR7voHhTHMsbWFcmCE,Strange Emitter
ONI,-45,15,7hmFfy3JajmAGtdV5YsLo33pGKZi5eKSxNuT4ru1N7xZ,Biomass
ONI,-45,15,39KiVVdHgNf6X5RPrrHbJcy7urfRKEcu92Xb2dmhrytp,Honeyland Explorer Badge
ONI,-45,15,FfQdQVCocgu6EudrFDRjmB45u4v5Y13AFwuxxjqKYBmh,Titanium
ONI,-45,15,9apHv9D89v9X4fEx4LyiXBsZeczXiCuqYoyoeAATv7ox,Hydrocarbon
ONI,-45,15,9CTmXAHmMrTS6AH2WDFNRjRdvR974rfWMMFx9Ar9EeRA,Iron Ore
ONI,-45,15,HT65XS42hQzLhC37Kvk7Xi1PVLahQmuswJpp87JyRGZz,Golden Ticket 2624
ONI,-45,15,GLDqc4o6BsPUyrgSn67JsC2XSzXtwpcxT5BBdHQ7zz6D,Nitrogen
ONI,-45,15,GhpCd3MWA4ATdKXPCKCCQJ7J6y1fgLnwZbGgQaytJSiC,The Edge of Paradise
ONI,-45,15,9aLnh9zCCNJbTu5HrbNYHxkFLEP5q26bAmhZMdNbBhHA,Rochinol
ONI,-45,15,C2cSh24swbis97FNDJ46uDEqyFbXJjQn7D8aybec19KD,Copper Wire
ONI,-45,15,BeTamQiKuKTEaj7x8Nw5AgUtF1rpuG39KkrRYy7tBVfA,Energy Substrate
ONI,-45,15,HtaPmJsF1s3jy9Qo2qg9Kpt6dFJfu1jwbvoiugDPkLxs,Crystal Lattice
ONI,-45,15,FQ6UJiPotjF6cDkWM4SztrMA7tbeUXDBRYW1ZUrmNEkY,Survey Data Unit
ONI,-45,15,85jaCDzsgvbGsTqB2WgwadGdcfSERYEcWbSKd6tZEQS2,Radiation Absorber
ONI,-45,15,F5BzwMKoVs8PNJknJqHbNNZ4MfxvLFfBv43ZQi4wThke,Food
ONI,-45,15,38Z69GRSqWwonj5h55X29BDKy3mfWGNtK9PcrZZLHmAM,Power Source
ONI,-45,15,2D3sY6Mat1K1txAViK6QkK35fV3Va3k5zYkpWAxFBdGE,Iron
ONI,-45,15,kFggpwGVBfGfyUKA8XmKyqcwUmEZ2Cgq6tLvk2C6aUx,Titanium Ore
ONI,-45,15,DS1mgTmEzshk49dBwY9rFKKaovAHMrfACca21fQ6utkJ,Electronics
ONI,-45,15,9CrYqKtMLtbvEf3uaqjzWmU2mFotZcEAnE9CiHZtTBjX,Framework
ONI,-45,15,AGdp4PWB72CwCCnF1cpWz3jYz5XSpKXac4aQUb5LSXbx,Hydrogen
ONI,-45,15,DB3tgrK36YHZgDaaxC52nbzZA5An2w7KphbefQ37zjBC,Field Stabilizer
ONI,-45,15,pan2wRBbWMbzvy4v6DDZ1pEJdi6r3pucbttPG7AeUgS,Steel
ONI,-45,15,BbQx2Jz6qJvMqJviurUjNEyHER3z6ScwECJnDbAHudj1,Toolkit
ONI,-45,15,CfVaK93bNaDB5zEvHM9meYU3N8ojXNQnHK8muTSpkTU,Polymer
ONI,-45,15,4PZJM4CqZJwcZ3c57FSUdSX79UJqU1KCqY8q5jcHhMfG,Aerogel
ONI,-45,15,HdHqzBNosvrzHNHtZVfLZGahbWZkoHnPzcyxeW3E8WY3,Carbon
ONI,-45,15,6JfinTBGsm5j7Zm3q26U8b5EWUDEUsDG1SJF9WARAF4F,Calico Maxhog
ONI,-45,15,CF5eQXzHRZXDgQua9cj4eA5JP3F3k3yQuwwtH5RcrZCX,Copper Ore
ONI,-45,15,4bEh5nMRQvsPkKiqMLvyNWHCiPy2gqv8wUfcvabrz4Gd,Diamond
ONI,-45,15,Gxmy6a3dsAEwPVAS8u9nxBqywKWC3s9gb56n7gd1Erun,Super Conductor
ONI,-45,15,38h4tmk9zSFHTjAHioRXeicG2fjkG9mChjgQXhaYr5H1,Arco
ONI,-45,15,Hv1g5tYAb9uM3JLL4ZzXCqZWonpVQ2c7GcfJpRfuxh6h,Graphene
ONI,-45,15,CNxnbJRuqzqig8cTkGkJe4Y2CtwyHMNZdgUak63wSqKx,Fimbul Mamba EX
ONI,-45,15,HRDKA6cxLG8T1SRHoPYtYv6pxZEpV9L9Gs851NHUjtvu,Magnet
ONI,-45,15,7zefLJc3FiQUpTE2upCM98Q7pvdySjNUe5Vwm3VT2gbA,Electromagnet
ONI,-45,15,5yNb3yrNzrZdScJSGseoJoLV5W7LHPCBmDgErgXYm6F8,Lumanite
ONI,-45,15,2MHvqJPSLAfUdJWnCPbbYirkDWBCiKvTomgy7cmxxhCj,Copper
ONI,-45,15,BrWXnQnhpnqzvJN5oyBHyduVNs3FdZuLEQRc6zSVMbXP,Silica
ONI,-45,15,74usBY5Vbf7DeV5njaRCRLBSzCJE1pdXm2WEtCm3rfXA,Ammunition
Ustur,5,44,3eXxzhVK6Q3wcoBugdNMhhnUs99NjJA1Maeqn9DW6yPU,Particle Accelerator
Ustur,5,44,7nYHaNvGV158cGuUtbFbNavWUKGqNAcuKP6bxuTAbwD9,Fuel
Ustur,5,44,7BcMvR8bAH3aTRSeVPoV6mHQg9gfwQVUtWuU4TAmXhgF,Strange Emitter
Ustur,5,44,6F2497vfZzn6dFbu6oLyiXFWDfESEx5WJKt7N9xeFVPB,Biomass
Ustur,5,44,4iv1WivvQRgQ9vXivawmeo51T9WXexL4QVS1Yicf4UaQ,Honeyland Explorer Badge
Ustur,5,44,Bk8CyH3jyvsvRZBme1xrfTVWKomsBZZF1Jo6oP14xYe7,Titanium
Ustur,5,44,HYHyBTVMB5wYitqHRVA2jnuesxZjqePs4kxepU2hngKM,Hydrocarbon
Ustur,5,44,2jyVqUHSTdixxPgkBiYKrArDZoinqNEJBhDGXRNMpD6a,Iron Ore
Ustur,5,44,BEW8Z6EtnECuDVm8Y5gG3vxbJnyr9iyUcnBfRDLNNwsa,Golden Ticket 2624
Ustur,5,44,7DBEpvv58nD3g6SP9CZRdBZfyF2R8YVMouA6wvLQmb5z,Nitrogen
Ustur,5,44,8Mr6Cb9GLqhK4u9P9CSviHrncM8APewJLgXGYm4nfVrP,The Edge of Paradise
Ustur,5,44,7ggtiBmCcwKEymBbfzUmuz3564ZuACSfpMBb44khmjy9,Rochinol
Ustur,5,44,ET6mo9mAH95Wym4pG2iMTJhvwD5YXVQSCsN8Pk5SNZF2,Copper Wire
Ustur,5,44,H15ttFxTpHk8o5BbqgBvxzWoEWGrqniAgdHzxe17K7oY,Energy Substrate
Ustur,5,44,45Ns1CX8CG6YbtR9gMR7J63UBRb4aDNLqduznMBRHPFw,Crystal Lattice
Ustur,5,44,4JCcvu31AKimCBmJzWHsqbLBifhb2ab7oduyAvQkRCuD,Survey Data Unit
Ustur,5,44,8WLxoj5KPFiPoJNGsg6PwE9ixvreKwfAKENzj7TupNWf,Radiation Absorber
Ustur,5,44,5cC4HPGYV7FsVf7AZtKJPhnDyvxAg6roALX3Vh1i6mcm,Food
Ustur,5,44,7d4AMXTFaGdb1YDoBaHqEmMRb92SPD7tr6qmLcGJBRU,Power Source
Ustur,5,44,35UjoXeBzk2o7nNj5vM6RLQw7nUDKewfkyztbMxPS4B9,Iron
Ustur,5,44,7PVbi5RL9LLwqc6fodiBm5RM6t77jT4GBGUZshuZQZbK,Titanium Ore
Ustur,5,44,58mNFctSRN77K9Vpv716ozbMD1wAmDgjHLP8rNNzS9dh,Electronics
Ustur,5,44,32HZfXvb9yNaQhuCoBcZ26pmyWLqtrgHpP4WpW1DZ9zR,Framework
Ustur,5,44,6hSTwhLVJxVEa57GCYrrXikZqecJPhvgpRt3YdFCaGqB,Hydrogen
Ustur,5,44,De6uiWzPHWwcvuESu7MwV7XyVMjnWghh5GTCQ1AydTfD,Field Stabilizer
Ustur,5,44,25rN9RzauyokvFrgkxHyK1Stue56LJvsB7jbeUZCyQZQ,Steel
Ustur,5,44,Hh8FgZfhUbn5TfkkWDPYU3ArVwyerWzQDjhuRnzpUsgw,Toolkit
Ustur,5,44,HUNEdvFrzDxN22Yv1oJz6GDC6XG3KbGWM5RHJPUoh6sn,Polymer
Ustur,5,44,7eFToYDtDd7AEym3h2SC8fWmWz4eDE9coJxviN83dZ2Q,Aerogel
Ustur,5,44,JDsXKX6kcBzJihcdBSfpMNLj5TkyPRuLA3Nut3nrfxgF,Carbon
Ustur,5,44,FVp148cHFswcsrrLL2oTCewHphS9RmGHrowS7UoUxAhJ,Calico Maxhog
Ustur,5,44,BS4GyuvvfbFrHZTnauJBhMsBNtZXwcpDwN7smAFkELpA,Copper Ore
Ustur,5,44,CUrjAcqfZHvVSiVD1gZW8PESyKRmFKCLkKDvjiED2azh,Diamond
Ustur,5,44,A7KgxjnQdcZLRLGKEd4xxm3LCHSrmdvJfvMckNtZMN4U,Super Conductor
Ustur,5,44,5ACS9boKWkfxifoZRZh2jUyae9kAXWdyv9ZP1kkk8tJF,Arco
Ustur,5,44,CFfK5nFnaJtsLb3mdzGxUr18v5jpeibhsLCM5Gv7Zz72,Graphene
Ustur,5,44,FyPRqadb2wxniVTLrbXno4avyfWsyeSheJEpMqRLxDpa,Fimbul Mamba EX
Ustur,5,44,2wtJiZR5mMoexs9eFzQCGMmiLBZrxEeduNRoW3fyxjgL,Magnet
Ustur,5,44,9EsFHNKhqvMK79wqRAKNtyk5LsW36dQwDjbBe2433yHu,Electromagnet
Ustur,5,44,ED3NuBQD4gcmpPWB6AbGhFUkuVTr3CpeSQGtKr9LxszS,Lumanite
Ustur,5,44,ALW5L9ikf4qC8wjBxqp47zSPriRJejY1QwrrdNxdBXSC,Copper
Ustur,5,44,DoWbajaWwC7uPSYuRN7MuQdhfdGYU1V4FvCDddMgKExs,Silica
Ustur,5,44,9vXDRFf9ALAjxVKBTf81SM2W8rvd9KUYhnzLBPXm7uuA,Ammunition
ONI,-36,-7,guwxiJmg89dMjoLSvQrG7cmLvmYkMVbnf3s14LfwzLP,Particle Accelerator
ONI,-36,-7,XioTiwJdgjr363AJcogvyzkkTiqkWQksGDKDweyz4QP,Fuel
ONI,-36,-7,2cTLBjRfmAbhnW1dGRpRNYRdsJWrpGW56urDvi3nBfyJ,Strange Emitter
ONI,-36,-7,HRwBXtAmyWFcrYBgNKigN5PVMP2xWgKprw31T52bbpEM,Biomass
ONI,-36,-7,G8EQuCHJgrabj53r7g4od7yF1xJ1pa97DhfyfsuNcupN,Honeyland Explorer Badge
ONI,-36,-7,QNGgdfcA2q3e75WedHqVJrweSnLJpfTVu3M1B25oiUt,Titanium
ONI,-36,-7,H478eTSgvm1QNF8t5ioG8yBxhctKwLLicYgsWqY6tot3,Hydrocarbon
ONI,-36,-7,Dac1ykXrxRJbAgSnk71yJQBbuYJxkkKdT4QpKgBpotxy,Iron Ore
ONI,-36,-7,E6a3hzdupuRk7Jti4m9qrZteyEcsJ3RcWFb3akeQYush,Golden Ticket 2624
ONI,-36,-7,84536kt8rsJJz8y1wWQbheRobRdn1VCEg1ygXGASUeJD,Nitrogen
ONI,-36,-7,95gNSDMb7wy59c5fL1NWathq88TaZGXGE2VKyNmXpk9j,The Edge of Paradise
ONI,-36,-7,85w8T4gvMzUR85shwTG5XJeUBAUM9cKN3ewT1T2mczGB,Rochinol
ONI,-36,-7,2nbG5qXZYJbxiFcPXx8KgspKmpMYKaWo1cBtqZMnuc2r,Copper Wire
ONI,-36,-7,BoFxhDirGVL5xjLqVNMtUeuVRsQ1p1G9ZTDMGLju2g5c,Energy Substrate
ONI,-36,-7,79nrAQUiZXrYY6xCYw3bSrnSB5PY9q3951SyMbyUH3Bx,Crystal Lattice
